eslovenia,Doncic,Luka Doncic,28/02/1999,15,16,Liubliana, ,E,2,1,34,157,61,89,447
estadosunidos,Dorsey,Richard Elmer Dorsey,16/12/1986,25,29,Baltimore,Maryland,F,3,3,42,177,20,201,610
alemania,Dosaula,Francisco Dosaula López,18/04/1962,28,28,Koln, ,A,1,1,8,10,4,4,61
estadosunidos,Douby,Quincy Douby,16/05/1984,27,27,Brooklyn,New York,E,1,1,9,121,17,12,201
estadosunidos,Douglas,Rubén Enrique Douglas,30/10/1979,27,30,Pasadena,California,E,4,2,101,1333,82,323,2771
estadosunidos,Dowdell,Zabian Dowdell,10/09/1984,25,27,Pahokee,Florida,B,2,2,28,153,42,34,399
estadosunidos,Downs,Micah Downs,08/09/1986,23,25,Kirkland,Washington,A,2,2,28,316,39,100,640
estadosunidos,Dozier,Robert Lorenzo Dozier,26/11/1985,27,27,Lithona,Georgia,P,1,1,4,35,1,22,96
eslovenia,Dragic,Goran Dragic,06/05/1986,20,25,Ljubljana, ,B,2,2,29,131,45,53,448
eslovenia,Dragic,Zoran Dragic,22/06/1989,23,24,Ljubljana, ,E,2,1,58,456,46,152,994
montenegro,Dragicevic,Vladimir Dragicevic,30/05/1986,24,24,Cetinje, ,F,1,1,3,25,2,9,48
rumania,Dragusin,Ionut Dragusin,13/11/1985,21,21,Bucarest, ,P,1,1,9,13,1,11,36
nigeria,Drame,Souleymane Drame Kamara,19/04/1980,18,23,Ibadan, ,A,6,3,83,196,17,100,707
guinea,Drame,Ousmane Drame,15/12/1993,22,22,Conakri, ,P,1,1,33,229,24,135,551
estadosunidos,Draper,Ronald Draper,08/07/1967,23,23,Los Angeles,California,P,1,1,2,40,0,13,54
estadosunidos,Draper,Dontaye Draper,10/08/1984,28,29,Baltimore,Maryland,B,2,1,52,160,91,55,689
dinamarca,Drejer,Christian Drejer,08/12/1982,21,22,Frederiksberg, ,A,2,2,28,139,29,58,383
serbia,Drenovac,Djordje Drenovac,09/08/1992,21,21,Belgrado, ,F,1,1,17,138,8,49,358
estadosunidos,Drew,Bryce Homer Drew,21/09/1974,30,30,Baton Rouge,Louisiana,B,1,1,3,0,0,3,19
belgica,Driesen,Yannick Driesen,02/11/1988,18,23,Amberes, ,P,5,2,40,155,4,75,400
montenegro,Drobnjak,Predrag Drobnjak,27/10/1975,30,32,Bijelo Polje, ,P,2,2,43,238,30,102,613
montenegro,Dubljevic,Bojan Dubljevic,24/10/1991,21,24,Niksic, ,P,4,1,118,1365,80,543,2335
espanya,Duch,Adrià Duch Beltrán,28/03/1995,18,20,Castelló de la Plana,Castellón,E,3,1,0,0,0,0,0
espanya,Dueñas,Roberto Dueñas Hernández,01/11/1975,20,31,Madrid,Madrid,P,12,5,303,2258,184,1789,5936
francia,Dumas,Stephane Louis Andre Dumas,14/09/1978,22,33,Sanary, ,B,8,6,227,1384,664,339,4483
reinounido,Dunkley,Spencer Earl Dunkley,05/09/1969,30,30,Wolverhampton,Inglaterra,P,1,1,2,10,1,10,28
estadosunidos,Durham,Patrick Wayne Durham,10/03/1967,26,33,Dallas,Texas,F,2,2,32,264,17,71,615
estadosunidos,Ebeling,John Michael Ebeling,02/01/1960,30,34,Trenton,New Jersey,P,4,4,107,1854,140,817,3719
estadosunidos,Ebi Ere,Ebikekeme Hasain Fere Ere,02/08/1981,30,30,Tulsa,Oklahoma,A,1,1,34,276,37,85,774
nigeria,Ebong,Benjamin Ikpeme Ebong,20/01/1976,25,25,Port Hartcourt, ,F,1,1,12,40,2,19,110
espanya,Echevarría,Gonzalo Echevarría Martel,23/01/1986,18,18,Las Palmas de Gran Canaria,Las Palmas,B,1,1,2,3,0,1,1
estadosunidos,Edney,Tyus Dwayne Edney,14/02/1973,35,35,California,California,B,1,1,2,9,8,5,49
espanya,Edu Martínez,Eduardo Martínez Balmaseda,05/05/1990,19,21,Logroño,La Rioja,A,3,1,15,22,1,7,72
espanya,Edu Ruiz,Eduardo Ruiz Campuzano,20/08/1983,20,29,Las Presillas,Cantabria,P,3,2,30,27,5,11,117
estadosunidos,Edwards,Corsley Edwards II,05/03/1979,26,28,Baltimore,Maryland,P,2,1,13,104,2,41,246
estadosunidos,Edwards,William Allen Edwards,22/09/1971,31,31,Middletown,Ohio,A,1,1,3,18,1,5,44
estadosunidos,Edwards,Steven Edwards,01/03/1973,28,28,Miami,Florida,A,1,1,4,22,2,8,72
estadosunidos,Edwards,Jay Charles Edwards,03/01/1969,24,24,Marion,Indiana,E,1,1,3,45,6,6,71
estadosunidos,Ehambe,Moses Ehambe,22/05/1986,26,26,Arlington,Texas,A,1,1,34,250,7,46,747
estadosunidos,Eidson,Charles Patrick Eidson,10/10/1980,31,31,Summerville,South Carolina,A,1,2,30,267,67,100,695
lituania,Einikis,Gintaras Einikis,30/09/1969,35,35,Kretingos, ,P,1,1,10,58,2,21,126
grecia,Ekonomou,Nikolaos Ekonomou,19/02/1973,28,28,Nikea Attikis, ,F,1,1,17,111,10,17,218
estadosunidos,Ekperigin,Laurence Ekperigin,21/02/1988,23,23,Nueva York,New York,P,1,1,21,36,3,34,168
espanya,Elejabeitia,Carlos Elejabeitia Von Spacek-Streer,04/03/1965,25,26,Sta. Cruz de Tenerife,Tenerife,E,2,2,54,180,65,61,826
estadosunidos,Eley,William Keith Eley,14/01/1975,27,33,Detroit,Michigan,P,6,5,183,2198,173,1221,4873
israel,Eliyahu,Lior Eliyahu,09/09/1985,24,24,Tel Aviv, ,F,1,1,19,88,23,35,261
espanya,Elizagaray,Juan Ignacio Elizagaray García,28/07/1982,20,20,Madrid,Madrid,E,1,1,1,2,0,0,1
estadosunidos,Elliott,Rodney Elliott,04/03/1976,28,28,Dunban,Baltimor,P,1,1,4,38,1,16,113
estadosunidos,Ellis,Tyrone Gerard Ellis Jr.,05/10/1977,25,34,Dallas,Texas,E,6,4,190,2018,280,373,5101
estadosunidos,Ellis,Harold Ellis,07/10/1970,27,27,Atlanta,Georgia,A,1,1,5,55,2,12,81
estadosunidos,Ellis,Leron Perry Ellis,28/04/1969,23,25,Los Angeles,California,P,2,2,37,357,25,223,882
nigeria,Elonu,Chinemelu Elonu,11/03/1987,26,26,Enugu, ,P,1,1,1,4,2,5,17
holanda,Elson,Francisco Marinho Robbij Elson,28/02/1976,23,26,Rotterdam, ,P,4,3,134,812,70,705,2649
espanya,Enciso,David Enciso Fernández de Valderrama,09/04/1972,19,20,Valladolid,Valladolid,B,2,2,26,38,43,21,274
sin pais,Eneko Ortiz,Eneko Ortiz García,03/06/1987,18,18, , ,A,1,1,0,0,0,0,0
canada,English,Carl English,02/02/1981,26,32,St. John's, ,E,7,7,182,2395,323,569,4302
estadosunidos,English,Albert Jay English,11/07/1967,28,28,Wilmington,Delaware,E,1,1,22,359,31,76,732
espanya,Enrique Ruiz,Enrique Camilo Ruiz Granado,26/04/1985,18,21,Las Palmas de Gran Canaria,Las Palmas,P,2,2,1,0,0,0,1
espanya,Epi,Juan Antonio San Epifanio Ruiz,12/06/1959,31,35,Zaragoza,Zaragoza,A,5,2,127,1627,202,284,2895
turquia,Erdogan,Serkan Erdogan,30/08/1978,27,32,Amasya, ,E,4,2,82,860,93,120,1835
nigeria,Erevbenagie,Etinosa Erevbenagie Johnbull,16/05/1995,20,20,Benin City, ,B,1,1,0,0,0,0,0
espanya,Eric Fernández,Eric Fernández Pueyo,07/02/1989,18,20,Barcelona,Barcelona,F,2,2,0,0,0,0,0
espanya,Eric Vila,Eric Martínez Vila,15/05/1998,16,16,Girona,Girona,A,1,1,1,0,0,0,0
suecia,Eriksson,Marcus Per Eriksson,05/12/1993,17,22,Uppsala, ,A,6,4,62,444,33,86,1016
islandia,Ermolinski,Pavel Ermolinski,25/01/1987,17,19,Sovetrikin, ,A,2,1,8,7,3,1,30
espanya,Ernesto Díaz,Ernesto Díaz Ortiz,14/03/1990,18,18,Málaga,Málaga,F,1,1,0,0,0,0,0
espanya,Escobedo,Pedro Javier Escobedo Villagrasa,20/02/1976,19,20,Zaragoza,Zaragoza,A,2,1,8,5,0,2,21
espanya,Escudero,Alejandro Escudero Carrasco,18/08/1974,17,28,Madrid,Madrid,E,8,5,147,798,101,211,2303
argentina,Eslava,Ariel Julio Eslava Steinmetz,11/04/1979,20,29,Buenos Aires, ,E,6,5,60,130,46,156,683
espanya,Esmorís,José Ramón Esmorís Esmorís,23/05/1975,17,29,Laracha,A Coruña,A,12,8,276,974,119,510,3283
argentina,Espil,Juan Alberto Espil,05/01/1968,28,39,Bahía Blanca, ,E,10,5,310,3749,471,465,7416
espanya,Espinosa,Antoni Espinosa Teixidor,17/03/1971,19,34,L'Escala,Girona,P,12,5,171,321,22,267,1381
estadosunidos,Espinosa,Juan Espinosa Johnson,10/08/1965,26,34,Plattsburgh,New York,A,8,7,203,2088,156,1054,5466
italia,Esposito,Vincenzo Esposito,01/03/1969,32,32,Caserta, ,B,1,1,15,309,24,15,519
espanya,Espuña,Ramón Espuña Bartrina,07/05/1984,19,20,Olot,Girona,P,2,2,11,16,3,12,66
venezuela,Estaba,Gabriel Ramón Estaba García,24/03/1967,30,30,Carupano, ,P,1,1,2,35,0,13,59
espanya,Esteban,Màxim Esteban Calvo,25/03/1998,16,16,Barcelona,Barcelona,A,1,1,0,0,0,0,0
argentina,Esteban López,Esteban López Tamborini,11/06/1984,19,20,General Pico, ,B,2,1,24,33,17,14,183
argentina,Esteban Pérez,Esteban Daniel Pérez,26/03/1966,30,30,Rosario, ,A,1,1,4,17,2,15,67
espanya,Esteller,Roger Esteller Juyol,06/07/1972,18,32,Barcelona,Barcelona,A,13,8,395,3663,680,782,8977
espanya,Etxebarria,Alexander Etxebarria Aizpurua,11/08/1969,21,23,Durango,Vizcaya,A,2,2,27,62,5,17,238
estadosunidos,Evans,Heshimu Kenyata Evans,05/05/1975,32,32,Bronx,New York,A,1,1,33,239,40,116,684
bulgaria,Evtimov,Vassil Lliev Evtimov,30/05/1977,26,30,Sofia, ,P,4,2,95,685,100,703,1980
bulgaria,Evtimov,Ilian Evtimov,28/03/1983,22,22,Sofia, ,F,1,1,4,0,1,3,17
estadosunidos,Ewing,Patrick Aloysius Ewing Jr.,20/05/1984,28,28,Massachusetts,Massachusetts,F,1,1,9,39,5,12,91
republicadelcongo,Eyenga,Christian Eyenga Moenge,22/06/1989,20,22,Kinshasa, ,A,2,2,35,152,17,71,465
reinounido,Ezugwu,Nkechinyelu Peter Ezugwu,10/09/1976,24,25,Shrewsbury,Inglaterra,P,2,2,34,220,5,117,530
espanya,Fabio Santana,Fabio David Santana Rosales,09/06/1992,18,22,Las Palmas,Las Palmas,B,4,2,6,7,2,0,23
espanya,Fabón,Alfredo Fabón García,15/07/1971,19,28,Zaragoza,Zaragoza,A,6,6,168,806,146,275,3001
republicacheca,Faifr,Samuel Faifr,08/02/1993,18,18,Praga, ,F,1,1,0,0,0,0,0
estadosunidos,Faison,Marcus Vondell Faison,18/02/1978,28,30,Fayetteville,Texas,E,2,2,25,189,31,48,460
espanya,Fajardo,Diego Fajardo Ocón,11/02/1976,20,37,Santa Cruz de Tenerife,Tenerife,P,6,7,144,945,100,671,2573
senegal,Fall,Massine Fall,01/01/1993,18,18,Guediawaye, ,P,1,1,2,2,0,2,9
senegal,Fall,Elhadji Malick Fall,08/12/1992,19,19,Yeumbeul, ,P,1,1,0,0,0,0,0
espanya,Faner,Joan Faner Català,17/11/1990,20,20,Ciutadella,Baleares,B,1,1,2,3,0,0,0
argentina,Farabello,Daniel Edgardo Farabello,18/10/1973,33,33,Colón, ,B,1,1,31,114,65,41,455
espanya,Farfán,Carlos Farfán De los Godos Lázaro,20/01/1962,30,31,Barcelona,Barcelona,A,2,1,36,119,20,34,435
estadosunidos,Farmer,Anthony Todd Farmer,03/01/1970,22,26,Lakewood,California,P,2,2,6,72,4,35,143
brasil,Faverani,Vitor Luiz Faverani Tatsch,05/05/1988,18,27,Porto Alegre, ,P,6,5,97,734,47,388,1591
espanya,Fede Ramiro,Federico Ramiro Mor,12/12/1962,28,33,Madrid,Madrid,B,6,5,172,1092,683,355,5694
estadosunidos,Feick,Jamie Eugene Feick,03/07/1974,23,23,Lexington,Ohio,P,1,1,1,5,0,5,30
estadosunidos,Feldeine,James Earl Feldeine Padilla,26/06/1988,24,25,New York,New York,E,2,2,68,1014,197,194,2075
espanya,Felipe Martín,Felipe José Martín Muñoz,22/07/1977,20,20,Vigo,Pontevedra,E,1,1,6,7,1,2,22
espanya,Felipe Reyes,Felipe Reyes Cabanas,16/03/1980,18,35,Córdoba,Córdoba,P,18,2,537,5940,504,3409,11622
espanya,Feliu,Miquel Feliu Badal,17/05/1985,17,19,Manresa,Barcelona,F,3,1,15,31,2,19,106
espanya,Félix Sánchez,Félix Sánchez Pérez,19/09/1974,19,27,Granada,Granada,A,4,4,35,93,5,57,292
alemania,Femerling,Patrick Oliver Femerling,04/03/1975,27,31,Dusseldorf, ,P,3,2,99,699,67,476,2185
espanya,Fernández,Mario Bruno Fernández Hidalgo,11/12/1983,23,26,Barcelona,Barcelona,B,4,3,133,520,286,426,2467
espanya,Fernández,Eldar Fernández Cendejas Rodríguez,20/01/1989,19,19,Barcelona,Barcelona,F,1,1,0,0,0,0,0
espanya,Fernández,José Luis Fernández Sixto,04/08/1975,29,32,Ferrol,A Coruña,A,2,2,27,55,5,33,221
espanya,Fernández,Pedro Fernández Espinosa,19/04/1978,18,28,Cartagena,Murcia,P,10,6,187,583,39,409,2024
argentina,Fernández,Gabriel Diego Fernández,23/10/1976,25,28,Lomas de Zamora, ,P,4,3,109,666,35,287,1630
espanya,Fernández,Daniel Fernández Andrés,20/03/1976,20,25,Madrid,Madrid,B,3,4,46,160,37,36,543
espanya,Fernández,Borja Vidal Fernández Fernández,25/12/1981,18,19,Pontigón,Asturias,P,2,2,4,0,0,0,8
espanya,Fernández,Enrique Fernández Ruiz,15/03/1967,23,31,Cáceres,Cáceres,A,9,2,286,2176,239,398,6000
espanya,Fernández,Jorge Fernández Madinabeitia,08/08/1972,25,25,Alicante,Alicante,E,1,1,1,0,0,0,1
espanya,Fernández,David Fernández De Castro,02/05/1974,18,21,El Ferrol,A Coruña,A,2,2,13,19,1,10,45
espanya,Fernández,Miguel Angel Fernández Vázquez,16/10/1967,24,25,Guadalajara,Guadalajara,P,2,1,44,54,5,37,333
espanya,Fernández,Ernesto A. Fernández Samaniego,19/06/1968,22,23,Valladolid,Valladolid,B,2,1,64,178,76,44,909
espanya,Fernández,Víctor Jose Férnandez García,21/02/1968,22,23,León,León,P,2,1,51,200,23,107,844
espanya,Fernández,Adolfo Fernández Núñez,17/04/1966,24,24,Ayamonte,Huelva,P,1,1,26,46,8,46,256
sin pais,Fernández,Luis Manuel Fernández Fernández,31/05/1972,18,18, , ,B,1,1,2,0,0,0,0
espanya,Fernández,José María Fernández Villagrán,11/09/1971,19,19,Sevilla,Sevilla,A,1,1,4,14,1,5,29
espanya,Férnandez,Víctor Férnandez Suárez,27/12/1977,20,20,La Robla,León,E,1,1,2,2,0,0,3
espanya,Ferran López,Ferran López Torras,19/11/1971,19,37,Barcelona,Barcelona,B,16,11,473,3350,1233,1001,10973
espanya,Ferran Martínez,Ferran Martínez Garriga,25/04/1968,22,32,Barcelona,Barcelona,P,8,6,210,2281,74,1265,5096
espanya,Ferreira,José Luis Ferreira Doce,08/01/1970,22,23,El Ferrol,A Coruña,B,2,2,26,70,9,17,188
espanya,Ferrer,Martín Fernando Ferrer Núñez,01/11/1973,20,26,Palma de Mallorca,Baleares,A,7,4,131,536,35,285,1892
espanya,Férriz,Alberto Férriz Del Saz,28/04/1983,18,18,Madrid,Madrid,A,1,1,1,2,0,0,1
espanya,Férriz,Víctor Férriz Del Saz,15/07/1979,20,20,Madrid,Madrid,A,1,1,2,0,0,0,3
rusia,Fetissov,Andrei Fetissov,19/01/1972,21,24,Novokuznek, ,A,4,2,118,1671,162,780,3522
jamaica,Ffriend,Kimani Kary Ffriend,29/07/1977,34,34,Kingston, ,P,1,1,5,48,0,23,105
estadosunidos,Finley,Morris O'Neal Finley,02/08/1981,31,31,Opelika,Alabama,B,1,1,17,195,29,52,399
estadosunidos,Fischer,D'or Fischer,12/10/1981,29,30,Philadelphia,Pennsylvania,P,2,2,65,471,68,332,1451
estadosunidos,Fisher,Joshua Lee Fisher Orange,24/10/1980,24,32,Washington, ,E,8,8,189,780,240,208,2710
estadosunidos,Fisher,Roy Cromwell Fisher,16/12/1968,25,30,Seattle,Washington,A,5,4,163,2627,187,688,5314
estadosunidos,Fisher,Corey Fisher,08/04/1988,24,24,Bronx,New York,B,1,1,32,442,86,67,737
estadosunidos,Fitch,Gerald Fitch,12/08/1982,27,29,Columbus,Georgia,E,3,2,63,933,146,267,1577
estadosunidos,Fizer,Darnell Marcus Lamar Fizer,10/08/1978,28,28,Inkster,Michigan,F,1,1,22,416,20,149,655
rusia,Flis,Dmitry Flis,22/10/1984,17,31,Kaliningrad, ,F,8,2,134,512,61,239,1597
republicadominicana,Flores,Luis Alberto Flores,11/04/1981,30,30,San Pedro de Macorís, ,E,1,1,16,172,17,29,437
francia,Foirest,Laurent Marcel Guy Foirest,18/09/1973,26,29,Marseille, ,A,4,2,121,1179,181,354,3035
portugal,Fonseca,Claudio Fonseca Do Santos,22/01/1989,18,18,Lisboa, ,P,1,1,3,0,1,1,5
espanya,Font,Jordi Font Puigvert,01/05/1974,19,19,Girona,Girona,B,1,1,1,0,0,0,0
espanya,Fontet,Albert Fontet Aparicio,16/03/1986,18,28,Alcanar,Tarragona,P,7,3,92,173,19,168,746
estadosunidos,Ford,Alphonso Gene Ford,31/10/1971,24,24,Greenwood,Mississippi,B,1,1,38,945,120,150,1366
espanya,Fornas,Roger Fornas Lladó,24/10/1982,21,21,Barcelona,Barcelona,F,1,1,1,0,0,0,0
estadosunidos,Forrest,James Curtnyle Forrest,13/08/1972,25,30,Atlanta,Georgia,F,2,2,13,227,4,73,395
estadosunidos,Fortier,Paul Rafael Fortier,27/01/1964,35,36,San Francisco,California,P,2,2,63,492,51,246,1504
estadosunidos,Foster,Je'kel Reshar Foster,22/07/1983,32,32,Natchez,Mississippi,E,1,1,13,134,46,36,335
grecia,Fotsis,Antonios Fotsis,01/04/1981,22,23,Maroussi, ,F,2,1,63,662,52,318,1419
estadosunidos,Fox,Ricardo Eduardo Fox Tejero,21/08/1981,24,24,Denver,Colorado,P,1,1,6,13,2,15,45
estadosunidos,Fox,Reginald Fox,03/06/1967,30,33,Chicago,Illinois,B,3,3,88,1131,143,243,2816
espanya,Fran Guerra,Francisco Javier Guerra Trujillo,23/12/1992,20,23,Las Palmas de Gran Canaria,Las Palmas,P,3,3,34,34,8,32,164
espanya,Fran Murcia,Francisco José Murcia Sánchez,14/11/1970,20,32,Murcia,Murcia,F,13,8,341,2504,278,1119,6523
espanya,Fran Ruiz,Francisco Javier Ruiz González,29/07/1975,24,24,Madrid,Madrid,P,1,1,13,23,2,16,101
espanya,Fran Vázquez,Francisco Vázquez González,01/05/1983,18,32,Chantada,Lugo,P,15,7,445,3277,220,1989,8262
espanya,Franch,Josep Franch de Pablo,28/01/1991,16,23,Badalona,Barcelona,B,8,4,189,1042,401,313,3276
estadosunidos,Frank,Tellis Joseph Frank Jr,26/04/1965,30,32,Gary,Indiana,A,3,3,77,1031,113,447,2383
reinounido,Freeland,Joel Daniel Freeland,07/02/1987,19,24,Aldershot,Inglaterra,F,6,3,168,1668,96,811,3254
letonia,Freimanis,Rolands Freimanis,21/01/1988,22,22,Gulbente, ,F,1,1,4,18,0,7,47
brasil,Freire,Rafael Freire Luz,11/02/1992,17,22,Araçatuba, ,B,6,6,160,831,443,315,2956
espanya,Freixanet,Jordi Freixanet Solervicens,15/03/1962,28,31,Manresa,Barcelona,A,3,3,57,259,43,123,993
espanya,Frutos,Álvaro Frutos Zurita,18/03/1987,19,20,Madrid,Madrid,B,2,1,2,0,0,0,1
eslovenia,Fucka,Gregor Fucka,07/08/1971,31,35,Kranj, ,F,5,3,155,1472,147,781,3801
espanya,Fuentes,Adrián Fuentes Fidalgo,07/01/1987,22,22,Málaga,Málaga,B,1,1,7,15,5,3,46
espanya,Fuentes,Oliver Fuentes Sardans,05/02/1975,17,21,S. Joan Vilatorrada,Barcelona,B,5,3,93,483,47,93,1132
estadosunidos,Fuller,Todd Douglas Fuller,25/07/1974,27,28,Fayetteville,North Carolina,P,2,3,28,326,3,158,778
argentina,Gabini,Roberto Walter Gabini,10/06/1975,28,31,San Nicolás, ,A,4,2,72,586,64,174,1282
espanya,Gabriel Alonso,Gabriel Alonso González,16/05/1983,21,21,Las Palmas de Gran Canaria,Las Palmas,B,1,1,0,0,0,0,0
espanya,Gaby Ruiz,Gabriel Ruiz García,18/03/1973,18,27,Sta. Coloma Gramanet,Barcelona,E,10,5,297,1577,187,461,4660
francia,Gadou,Thierry Gadou,13/01/1969,32,33,Dax, ,F,2,2,52,288,49,171,1010
estadosunidos,Gaffney,Anthony Joseph Gaffney,14/11/1984,28,28,Boston,Massachusetts,F,1,1,23,265,41,136,649
croacia,Gagic,Djordje Gagic,28/12/1990,25,25,Benkovac, ,P,1,1,4,18,2,7,28
estadosunidos,Gaines,Charles Gaines,15/10/1980,26,26,Houston,Texas,F,1,1,34,377,23,264,874
lituania,Galdikas,Ovidijus Galdikas,04/09/1988,27,27,Kaunas, ,P,1,1,5,10,0,6,24
espanya,Galilea,José Luis Galilea Vidaurreta,09/07/1972,18,31,San Sebastián,Guipúzcoa,B,11,6,334,1929,729,323,6574
estadosunidos,Gallagher,Chad Austin Gallagher,30/05/1969,22,22,Rockford,Illinois,P,1,1,20,260,18,128,609
espanya,Gallardo,Diego Gallardo Baltasar,06/02/1996,18,18,Dos Hermanas,Sevilla,E,1,1,9,2,2,3,25
espanya,Gallent,Carlos Gallent López,24/04/1971,19,19,Valencia,Valencia,A,1,1,3,1,0,1,5
estadosunidos,Garavaglia,Jonathan Garavaglia,08/04/1974,25,25,Dearborn,Michigan,P,1,1,6,40,5,28,181
espanya,Garbajosa,Jorge Garbajosa Chaparro,19/12/1977,18,34,Torrejón de Ardoz,Madrid,P,10,4,245,1959,260,993,5132
panama,Garcés,Rubén Santiago Garcés Riquelme,17/10/1973,28,35,Colón, ,P,8,6,255,2701,103,1916,6339
espanya,García,Juan Pedro García Pardo,04/05/1988,17,17,Valladolid,Valladolid,B,1,1,0,0,0,0,0
espanya,García,José María García Flores,27/04/1987,18,18,Plasencia,Cáceres,E,1,1,0,0,0,0,0
espanya,García,Miguel Angel García Stobart,22/03/1985,19,28,Palma de Mallorca,Baleares,F,2,2,21,13,3,16,123
espanya,García,Fernando García Alcalde,10/09/1981,20,20,Granada,Granada,E,1,1,4,0,2,1,7
espanya,García,Miguel Angel García Olivares,28/07/1976,19,20,La Seu D?Urgell,Lleida,A,2,1,2,4,0,0,4
espanya,García,José Antonio García González,08/03/1973,22,22,Santa Cruz de Tenerife,Tenerife,A,1,1,1,0,0,0,7
espanya,García,Francisco José García Vega,20/11/1968,24,25,Gáldar,Las Palmas,P,2,2,19,14,1,13,96
espanya,García,José Pedro García Martín,11/11/1964,26,27,Badajoz,Badajoz,P,2,1,62,204,9,146,860
sin pais,García,Luis Miguel García, , , , , , ,1,1,1,0,0,0,0
argentina,García,Ricardo Pablo García Fernández,29/06/1959,31,31,Buenos Aires, ,P,1,1,6,1,0,4,25
republicadominicana,García,Juan José García Rodríguez,22/04/1989,25,26,Santo Domingo, ,F,2,2,34,113,16,95,429
espanya,Garcia Coll,Javier García Coll,20/05/1964,26,31,Madrid,Madrid,A,5,4,97,541,106,142,1893
estadosunidos,Garnett,Marlon Errol Garnett,03/07/1975,25,31,Los Angeles,California,E,3,2,76,1053,83,141,2233
estadosunidos,Garrick,Thomas S. Garrick,07/07/1966,30,30,West Warwick,Rhode Island,B,1,1,34,439,73,80,1047
espanya,Gasol,Marc Gasol Sáez,29/01/1985,18,22,Barcelona,Barcelona,P,5,3,117,1067,135,599,2437
espanya,Gasol,Pau Gasol Sáez,06/07/1980,18,20,Barcelona,Barcelona,A,3,1,58,458,36,226,1112
estadosunidos,Gatens,Matthew Hadley Gatens,13/06/1989,23,23,Iowa City,Iowa,E,1,1,33,318,25,60,829
eslovaquia,Gavel,Anton Gavel,14/08/1984,22,23,Kosice, ,B,2,1,68,363,81,76,1454
francia,Gélabale,Mickaël Gélabale,22/05/1983,21,29,Pointe Noire,Guadalupe,A,3,2,72,546,82,249,1647
suecia,Gerhrke,Torbjorn Arne Gehrke,27/07/1967,31,31,Linkoping, ,P,1,1,5,9,1,8,42
venezuela,Germán Gabriel,Germán Gabriel Benaches,16/11/1980,18,35,Caracas, ,P,18,6,461,4006,463,1777,8783
espanya,Germán García,Germán García Barbadillo,17/09/1980,21,21,Madrid,Madrid,P,1,1,1,2,0,0,3
argentina,Gianella,Carlos Nicolás Gianella,14/02/1978,26,32,La Plata, ,B,7,3,222,2344,663,433,6113
grecia,Giannopoulos,Haralampos Giannopoulos,13/07/1989,24,25,Alexandreia Imathias, ,A,2,2,64,332,50,147,1018
canada,Giannoulis,Ioannis Giannoulis,05/06/1976,27,29,Toronto, ,P,2,2,18,127,29,70,400
estadosunidos,Gibbons,Robert Philip Gibbons,13/05/1975,23,23,New York,New York,P,1,1,2,6,0,8,21
lituania,Giedraitis,Audrius Giedraitis,23/07/1973,33,33,Vilnius, ,E,1,1,14,78,6,12,208
rusia,Giffa,Sanya Komlan Giffa,19/06/1977,27,27,Moscú, ,E,1,1,15,81,7,43,245
espanya,Gil,Carlos Gil Gómez,22/02/1968,22,27,Madrid,Madrid,B,6,6,193,1238,545,335,4908
estadosunidos,Giomi,Michael Ray Giomi,09/04/1964,26,30,Modesto,California,P,2,2,27,441,18,240,961
brasil,Giovannoni,Guilherme Giovannoni,02/07/1980,19,21,Piracicaba, ,A,3,2,45,143,15,73,587
turquia,Gist,James Gist,26/10/1986,26,26,Adana, ,F,1,1,13,64,9,41,246
ucrania,Gladyr,Sergiy Gladyr,17/10/1988,21,24,Mykolaiv, ,A,4,3,120,1063,128,312,2475
estadosunidos,Gloger,Spencer John Gloger,11/09/1980,25,25,Mission Vieja,California,A,1,1,14,67,4,20,164
bulgaria,Glouchkov,Gueorgui Glouchkov,10/01/1960,32,32,Triavna, ,P,1,1,8,46,5,50,216
estadosunidos,Glover,Cedric Mc Henry Glover,15/11/1966,27,30,Mississippi,Mississippi,P,3,3,75,1133,21,598,2478
alemania,Gnad,Hans-Jürgen Gnad,04/06/1963,36,36,Darmstadt, ,P,1,1,12,19,2,29,105
estadosunidos,Gneiting,Reese Thomas Gneiting,18/02/1964,26,28,Idaho Falls,Idaho,P,2,2,31,402,40,295,1025
estadosunidos,Godfread,Daniel Joseph Godfread,14/06/1967,25,31,Fort Wayne,Indiana,P,6,5,136,2345,70,1052,4359
estadosunidos,Goldwire,Anthony Goldwire,06/09/1971,28,34,West Palm Beach,Florida,B,2,2,41,413,64,61,842
serbia,Golubovic,Vladimir Golubovic,24/02/1986,23,28,Novi Sad, ,P,4,3,55,292,19,179,724
estadosunidos,Gomes,Ryan Anthony Gomes,01/09/1982,32,32,Waterbury,Connecticut,F,1,1,1,2,1,1,14
espanya,Gomez,Francisco Gómez López,14/03/1969,21,23,Dos Hermanas,Sevilla,A,3,2,65,154,37,67,806
francia,Gomis,Joseph Gomis,02/07/1978,24,31,Evreux, ,E,8,5,228,2562,467,356,5764
estadosunidos,Gondrezick,Grant William Gondrezick,19/01/1963,33,33,Boulder,Colorado,A,1,1,10,117,14,25,282
espanya,González,Ignacio González Gallego,29/01/1988,19,19,Valencia,Valencia,P,1,1,0,0,0,0,0
espanya,González,Ricardo González Tezanos,07/04/1975,22,29,Torrelavega,Cantabria,P,8,7,227,982,70,466,2679
